movieId,title,genres,avg_rating,mood_category,mood_input,energy,company,length_pref,language_pref,industry
4568,Best of the Best (1989),Action,2.5,Thrilled,Happy,High,Family,Any,Any,Hollywood
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,3.7,Happy,Neutral,Medium,Solo,Long (>120 min),Non-English,Hollywood
4572,Black Rain (1989),Action|Crime|Drama,3.0,Thrilled,Excited,Hyper,Family,Any,English,Hollywood
4573,Blaze (1989),Comedy|Drama,2.0,Happy,Happy,Medium,Solo,Any,English,Hollywood
4574,Blind Fury (1989),Action|Thriller,3.25,Thrilled,Happy,High,Family,Long (>120 min),Any,Hollywood
4577,Casualties of War (1989),Drama|War,3.83,Dreamy,Chill,Low,Solo,Long (>120 min),English,Hollywood
4578,Chances Are (1989),Comedy|Romance,2.5,Happy,Happy,Medium,Partner,Short (<90 min),English,Hollywood
4580,Cyborg (1989),Action|Sci-Fi,0.5,Thrilled,Excited,High,Family,Any,Non-English,Hollywood
4581,Dad (1989),Drama,4.0,Dreamy,Chill,Low,Solo,Short (<90 min),English,Hollywood
4583,Disorganized Crime (1989),Action|Comedy,4.0,Happy,Happy,Medium,Solo,Any,Any,Hollywood
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,2.0,Happy,Happy,Medium,Friends,Short (<90 min),Any,Hollywood
4585,"Dream Team, The (1989)",Comedy,3.38,Happy,Happy,High,Family,Long (>120 min),English,Hollywood
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,2.25,Happy,Happy,High,Solo,Short (<90 min),Any,Hollywood
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,2.0,Happy,Neutral,High,Solo,Any,English,Hollywood
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,3.0,Happy,Happy,Medium,Family,Long (>120 min),Any,Hollywood
4593,Family Business (1989),Comedy,2.25,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
4594,Farewell to the King (1989),Action|War,3.0,Thrilled,Happy,Hyper,Partner,Any,English,Hollywood
4595,Fat Man and Little Boy (1989),Drama,3.5,Dreamy,Chill,Low,Partner,Short (<90 min),Non-English,Hollywood
4597,Gleaming the Cube (1989),Action|Drama|Mystery,2.0,Thrilled,Excited,Hyper,Solo,Short (<90 min),English,Hollywood
4599,Great Balls of Fire! (1989),Drama,2.5,Dreamy,Chill,Medium,Friends,Any,English,Hollywood
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,3.25,Happy,Happy,Medium,Solo,Short (<90 min),English,Hollywood
4602,Harlem Nights (1989),Comedy|Crime|Romance,3.0,Happy,Happy,High,Partner,Any,Non-English,Hollywood
4603,Her Alibi (1989),Comedy|Romance,2.5,Happy,Happy,High,Friends,Long (>120 min),English,Hollywood
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,3.62,Happy,Neutral,Medium,Family,Short (<90 min),Any,Hollywood
4608,"Innocent Man, An (1989)",Crime|Drama,2.25,Dreamy,Sad,Low,Solo,Short (<90 min),English,Hollywood
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,2.0,Happy,Neutral,Medium,Partner,Any,Non-English,Hollywood
4611,Johnny Handsome (1989),Crime|Drama,4.0,Dreamy,Chill,Medium,Solo,Short (<90 min),English,Hollywood
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama,4.5,Dreamy,Sad,Low,Friends,Long (>120 min),English,Hollywood
4613,K-9 (1989),Action|Comedy|Crime,2.0,Happy,Neutral,Medium,Solo,Any,Non-English,Hollywood
4614,Kickboxer (1989),Action,2.5,Thrilled,Excited,Hyper,Solo,Any,Non-English,Hollywood
4615,Last Exit to Brooklyn (1989),Drama,4.0,Dreamy,Chill,Low,Partner,Long (>120 min),Non-English,Hollywood
4616,Lean on Me (1989),Drama,3.5,Dreamy,Chill,Low,Family,Long (>120 min),Non-English,Hollywood
4617,Let It Ride (1989),Comedy,3.5,Happy,Neutral,Medium,Friends,Long (>120 min),English,Hollywood
4619,Little Monsters (1989),Comedy,2.25,Happy,Neutral,Medium,Friends,Any,Any,Hollywood
4621,Look Who's Talking (1989),Comedy|Romance,2.39,Happy,Happy,Medium,Partner,Short (<90 min),English,Hollywood
4622,Loverboy (1989),Comedy,2.5,Happy,Neutral,Medium,Family,Short (<90 min),English,Hollywood
4623,Major League (1989),Comedy,3.58,Happy,Happy,High,Solo,Short (<90 min),English,Hollywood
4624,Meet the Feebles (1989),Animation|Comedy|Musical,3.0,Happy,Neutral,Medium,Partner,Any,Any,Hollywood
4625,Millennium (1989),Drama|Sci-Fi|Thriller,2.0,Thrilled,Excited,High,Family,Short (<90 min),Any,Hollywood
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi,3.5,Thrilled,Excited,High,Family,Short (<90 min),Non-English,Hollywood
4628,New York Stories (1989),Comedy|Drama,3.12,Happy,Neutral,Medium,Friends,Long (>120 min),Any,Hollywood
4629,Next of Kin (1989),Action|Crime|Thriller,1.75,Thrilled,Excited,High,Family,Short (<90 min),Any,Hollywood
4630,No Holds Barred (1989),Action,1.0,Thrilled,Excited,High,Family,Short (<90 min),Any,Hollywood
4632,"Package, The (1989)",Action|Thriller,3.0,Thrilled,Happy,Hyper,Friends,Short (<90 min),Any,Hollywood
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,4.0,Happy,Happy,High,Family,Any,English,Hollywood
4635,Pink Cadillac (1989),Action|Comedy|Drama,1.0,Happy,Happy,High,Partner,Long (>120 min),English,Hollywood
4636,"Punisher, The (1989)",Action,2.33,Thrilled,Happy,Hyper,Solo,Long (>120 min),English,Hollywood
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2.85,Thrilled,Excited,High,Partner,Any,Non-English,Hollywood
4639,America's Sweethearts (2001),Comedy|Romance,2.58,Happy,Neutral,High,Solo,Any,English,Hollywood
4640,Brother (2000),Action|Crime|Thriller,3.75,Thrilled,Happy,Hyper,Solo,Any,Non-English,Hollywood
4641,Ghost World (2001),Comedy|Drama,3.5,Happy,Neutral,Medium,Family,Short (<90 min),Non-English,Hollywood
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,4.18,Happy,Happy,High,Friends,Any,Non-English,Hollywood
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2.74,Thrilled,Excited,High,Solo,Short (<90 min),Any,Hollywood
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,3.67,Happy,Neutral,Medium,Family,Any,Any,Hollywood
4645,Cure (1997),Crime|Horror|Thriller,4.5,Scared,Excited,High,Solo,Any,English,Hollywood
4646,Greenfingers (2000),Comedy|Drama,1.5,Happy,Neutral,Medium,Friends,Short (<90 min),Any,Hollywood
4649,Wet Hot American Summer (2001),Comedy,3.64,Happy,Neutral,Medium,Partner,Short (<90 min),Non-English,Hollywood
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,3.0,Happy,Happy,Medium,Partner,Short (<90 min),English,Hollywood
4654,Road House (1989),Action|Drama,2.79,Thrilled,Excited,Hyper,Partner,Any,Non-English,Hollywood
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,3.5,Dreamy,Chill,Low,Solo,Short (<90 min),Any,Hollywood
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,4.0,Happy,Happy,High,Friends,Short (<90 min),Non-English,Hollywood
4661,Sea of Love (1989),Crime|Drama|Thriller,3.0,Dreamy,Chill,Low,Friends,Long (>120 min),English,Hollywood
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,3.17,Happy,Neutral,High,Solo,Short (<90 min),Any,Hollywood
4663,She's Out of Control (1989),Comedy,2.83,Happy,Happy,Medium,Solo,Any,English,Hollywood
4666,Skin Deep (1989),Comedy,3.0,Happy,Happy,High,Partner,Any,English,Hollywood
4670,"Stepfather, The (1987)",Horror|Thriller,2.5,Scared,Excited,High,Solo,Short (<90 min),Any,Hollywood
4671,Sweetie (1989),Drama,3.5,Dreamy,Chill,Low,Friends,Short (<90 min),Any,Hollywood
4672,"Tall Guy, The (1989)",Comedy|Romance,2.75,Happy,Neutral,Medium,Partner,Short (<90 min),English,Hollywood
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,1.67,Happy,Happy,High,Friends,Any,Any,Hollywood
4675,Three Fugitives (1989),Action|Comedy,1.0,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
4676,Troop Beverly Hills (1989),Comedy,1.92,Happy,Neutral,High,Family,Any,English,Hollywood
4677,Turner & Hooch (1989),Comedy|Crime,3.04,Happy,Neutral,High,Family,Any,Any,Hollywood
4678,UHF (1989),Comedy,3.44,Happy,Neutral,Medium,Partner,Any,Non-English,Hollywood
4679,Uncle Buck (1989),Comedy,2.88,Happy,Happy,Medium,Family,Short (<90 min),Non-English,Hollywood
4681,"War of the Roses, The (1989)",Comedy|Drama,3.64,Happy,Happy,High,Solo,Short (<90 min),English,Hollywood
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,3.25,Happy,Happy,High,Family,Short (<90 min),English,Hollywood
4686,Weekend at Bernie's II (1993),Adventure|Comedy,1.62,Happy,Happy,Medium,Friends,Short (<90 min),Any,Hollywood
4687,Billy Liar (1963),Comedy,3.5,Happy,Neutral,High,Friends,Any,Any,Hollywood
4688,Black Robe (1991),Adventure|Drama,3.33,Thrilled,Happy,Hyper,Friends,Short (<90 min),Any,Hollywood
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,3.5,Scared,Neutral,Hyper,Partner,Any,Any,Hollywood
4690,"Cotton Club, The (1984)",Crime|Musical,3.25,Happy,Neutral,Medium,Friends,Any,Non-English,Hollywood
4695,Who'll Stop the Rain (1978),Crime|Drama,4.0,Dreamy,Chill,Medium,Partner,Any,Any,Hollywood
4697,Basket Case (1982),Comedy|Horror,2.62,Happy,Happy,High,Family,Long (>120 min),Any,Hollywood
4699,Original Sin (2001),Drama|Romance|Thriller,2.75,Dreamy,Chill,Low,Friends,Short (<90 min),English,Hollywood
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,3.04,Happy,Happy,High,Solo,Any,Any,Hollywood
4701,Rush Hour 2 (2001),Action|Comedy,3.37,Happy,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
4703,Chocolat (1988),Drama,3.38,Dreamy,Chill,Low,Partner,Any,English,Hollywood
4704,Hatari! (1962),Adventure|Comedy,3.0,Happy,Neutral,Medium,Friends,Any,English,Hollywood
4705,"Cage aux Folles, La (1978)",Comedy,3.0,Happy,Neutral,Medium,Friends,Any,English,Hollywood
4708,Marat/Sade (1966),Drama|Musical,4.5,Happy,Neutral,Medium,Family,Any,English,Hollywood
4709,Paint Your Wagon (1969),Comedy|Musical|Western,2.83,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
4710,"Shootist, The (1976)",Drama|Western,3.5,Dreamy,Chill,Low,Family,Short (<90 min),Any,Hollywood
4711,Theremin: An Electronic Odyssey (1993),Documentary,4.0,Thoughtful,Neutral,Exhausted,Friends,Any,Any,Hollywood
4713,Altered States (1980),Drama|Sci-Fi,3.57,Thrilled,Happy,High,Friends,Any,English,Hollywood
4714,Any Which Way You Can (1980),Comedy,2.0,Happy,Happy,High,Family,Short (<90 min),Non-English,Hollywood
4715,"Awakening, The (1980)",Horror,3.0,Scared,Excited,High,Family,Short (<90 min),English,Hollywood
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,4.0,Happy,Neutral,High,Friends,Long (>120 min),English,Hollywood
4718,American Pie 2 (2001),Comedy,3.07,Happy,Neutral,High,Partner,Short (<90 min),Any,Hollywood
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2.62,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,3.63,Dreamy,Sad,Low,Solo,Long (>120 min),Any,Hollywood
4721,American Outlaws (2001),Action|Comedy|Western,2.12,Happy,Neutral,Medium,Friends,Any,Any,Hollywood
4722,All Over the Guy (2001),Comedy,3.0,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
4723,"Deep End, The (2001)",Drama,1.83,Dreamy,Sad,Low,Friends,Short (<90 min),English,Hollywood
4725,Session 9 (2001),Horror|Thriller,3.62,Scared,Excited,High,Family,Short (<90 min),Non-English,Hollywood
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,3.12,Dreamy,Chill,Medium,Family,Any,Non-English,Hollywood
4728,Rat Race (2001),Comedy,3.06,Happy,Happy,Medium,Friends,Long (>120 min),Any,Hollywood
4732,Bubble Boy (2001),Comedy,1.89,Happy,Happy,Medium,Family,Any,English,Hollywood
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,2.5,Happy,Happy,Medium,Partner,Short (<90 min),Non-English,Hollywood
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,3.16,Happy,Happy,High,Friends,Short (<90 min),Non-English,Hollywood
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2.6,Thrilled,Happy,High,Friends,Short (<90 min),Any,Hollywood
4736,Summer Catch (2001),Comedy|Drama|Romance,2.67,Happy,Neutral,High,Friends,Any,Non-English,Hollywood
4738,Happy Accidents (2000),Romance|Sci-Fi,4.0,Thrilled,Happy,Hyper,Partner,Long (>120 min),English,Hollywood
4740,Maybe Baby (2000),Comedy|Romance,3.5,Happy,Happy,High,Partner,Long (>120 min),English,Hollywood
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,3.71,Happy,Neutral,High,Family,Any,Any,Hollywood
4743,Tortilla Soup (2001),Comedy|Romance,3.25,Happy,Neutral,High,Solo,Long (>120 min),Non-English,Hollywood
4744,Jeepers Creepers (2001),Horror,2.5,Scared,Excited,High,Family,Any,Any,Hollywood
4745,O (2001),Drama,3.62,Dreamy,Chill,Medium,Partner,Short (<90 min),Any,Hollywood
4748,3 Ninjas (1992),Action|Children|Comedy,2.08,Happy,Neutral,High,Family,Any,Any,Hollywood
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,1.25,Happy,Neutral,High,Family,Long (>120 min),English,Hollywood
4750,3 Ninjas Knuckle Up (1995),Action|Children,0.5,Thrilled,Excited,High,Partner,Short (<90 min),English,Hollywood
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,3.92,Dreamy,Sad,Low,Friends,Any,Any,Hollywood
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,1.5,Thrilled,Happy,High,Family,Any,Any,Hollywood
4757,Rock Star (2001),Comedy|Drama|Musical,2.5,Happy,Happy,Medium,Friends,Short (<90 min),Any,Hollywood
4759,Two Can Play That Game (2001),Comedy|Drama,4.0,Happy,Happy,Medium,Solo,Short (<90 min),Any,Hollywood
4765,L.I.E. (2001),Drama,4.33,Dreamy,Sad,Low,Friends,Short (<90 min),Any,Hollywood
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,4.0,Dreamy,Sad,Low,Family,Short (<90 min),English,Hollywood
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,3.0,Thoughtful,Sad,Low,Solo,Long (>120 min),English,Hollywood
4770,"Glass House, The (2001)",Thriller,2.75,Scared,Excited,High,Family,Long (>120 min),English,Hollywood
4771,Hardball (2001),Drama,2.67,Dreamy,Sad,Medium,Solo,Short (<90 min),Any,Hollywood
4772,Dinner Rush (2000),Drama,3.5,Dreamy,Chill,Medium,Solo,Any,Any,Hollywood
4773,Haiku Tunnel (2001),Comedy,3.0,Happy,Neutral,High,Solo,Any,Non-English,Hollywood
4774,Big Trouble (2002),Comedy|Crime,2.17,Happy,Happy,Medium,Friends,Long (>120 min),Any,Hollywood
4775,Glitter (2001),Drama|Musical|Romance,0.5,Happy,Neutral,Medium,Friends,Long (>120 min),English,Hollywood
4776,Training Day (2001),Crime|Drama|Thriller,3.79,Dreamy,Sad,Low,Solo,Short (<90 min),Any,Hollywood
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,2.5,Happy,Neutral,High,Partner,Short (<90 min),English,Hollywood
4780,Liam (2000),Drama,2.0,Dreamy,Chill,Low,Solo,Short (<90 min),Any,Hollywood
4782,Sidewalks of New York (2001),Comedy|Romance,2.5,Happy,Happy,Medium,Family,Any,Non-English,Hollywood
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,3.5,Thoughtful,Sad,Low,Family,Short (<90 min),Any,Hollywood
4784,"French Lieutenant's Woman, The (1981)",Drama,3.0,Dreamy,Chill,Medium,Partner,Long (>120 min),English,Hollywood
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,4.0,Dreamy,Sad,Low,Friends,Short (<90 min),English,Hollywood
4786,"Legend of Hell House, The (1973)",Horror|Thriller,1.0,Scared,Neutral,Hyper,Solo,Long (>120 min),Non-English,Hollywood
4787,Little Man Tate (1991),Drama,3.35,Dreamy,Chill,Medium,Family,Short (<90 min),English,Hollywood
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,5.0,Dreamy,Chill,Low,Solo,Short (<90 min),Any,Hollywood
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,4.33,Happy,Neutral,High,Solo,Long (>120 min),Non-English,Hollywood
4792,13 Ghosts (1960),Horror,3.12,Scared,Neutral,High,Solo,Any,English,Hollywood
4794,Opera (1987),Crime|Horror|Mystery,3.0,Scared,Excited,High,Family,Any,English,Hollywood
4795,Father Goose (1964),Adventure|Comedy|Romance|War,3.67,Happy,Neutral,High,Family,Long (>120 min),Non-English,Hollywood
4796,"Grass Is Greener, The (1960)",Comedy|Romance,3.25,Happy,Neutral,Medium,Solo,Any,Non-English,Hollywood
4798,Indiscreet (1958),Comedy|Romance,3.5,Happy,Happy,High,Friends,Long (>120 min),Any,Hollywood
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,3.25,Happy,Happy,High,Solo,Long (>120 min),Non-English,Hollywood
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,2.5,Thrilled,Happy,High,Family,Long (>120 min),Any,Hollywood
4801,"Little Foxes, The (1941)",Drama,4.0,Dreamy,Sad,Low,Partner,Any,Non-English,Hollywood
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,3.0,Happy,Happy,Medium,Partner,Short (<90 min),English,Hollywood
4803,Play Misty for Me (1971),Drama|Thriller,3.62,Dreamy,Chill,Medium,Solo,Any,Non-English,Hollywood
4804,Pocketful of Miracles (1961),Comedy|Drama,3.5,Happy,Neutral,Medium,Family,Any,English,Hollywood
4808,"Vanishing, The (1993)",Mystery|Thriller,2.38,Scared,Neutral,High,Family,Any,Non-English,Hollywood
4809,Silkwood (1983),Drama,4.17,Dreamy,Sad,Low,Partner,Short (<90 min),English,Hollywood
4810,I Never Promised You a Rose Garden (1977),Drama,2.0,Dreamy,Chill,Low,Partner,Any,Any,Hollywood
4811,Quadrophenia (1979),Drama|Musical,3.0,Happy,Neutral,Medium,Solo,Long (>120 min),Non-English,Hollywood
4812,SpaceCamp (1986),Adventure|Sci-Fi,2.17,Thrilled,Happy,Hyper,Solo,Any,Non-English,Hollywood
4813,When Worlds Collide (1951),Sci-Fi,5.0,Thrilled,Happy,Hyper,Friends,Short (<90 min),Non-English,Hollywood
4814,Don't Say a Word (2001),Thriller,2.5,Scared,Excited,Hyper,Partner,Short (<90 min),English,Hollywood
4815,Hearts in Atlantis (2001),Drama,2.92,Dreamy,Sad,Low,Partner,Short (<90 min),Non-English,Hollywood
4816,Zoolander (2001),Comedy,3.51,Happy,Happy,High,Partner,Long (>120 min),Any,Hollywood
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,2.0,Happy,Happy,Medium,Partner,Long (>120 min),Non-English,Hollywood
4821,Joy Ride (2001),Adventure|Thriller,3.1,Thrilled,Happy,High,Partner,Short (<90 min),Any,Hollywood
4822,Max Keeble's Big Move (2001),Children|Comedy,2.5,Happy,Neutral,Medium,Partner,Short (<90 min),Non-English,Hollywood
4823,Serendipity (2001),Comedy|Romance,3.14,Happy,Happy,Medium,Partner,Short (<90 min),Non-English,Hollywood
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama,3.0,Happy,Happy,High,Partner,Any,Non-English,Hollywood
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,4.25,Thrilled,Excited,Hyper,Friends,Short (<90 min),Any,Hollywood
4827,"Boogeyman, The (1980)",Horror,3.0,Scared,Neutral,High,Solo,Any,Any,Hollywood
4828,"Party, The (Boum, La) (1980)",Comedy|Romance,3.5,Happy,Happy,Medium,Friends,Long (>120 min),Non-English,Hollywood
4830,Brubaker (1980),Crime|Drama,4.0,Dreamy,Sad,Medium,Family,Any,Any,Hollywood
4831,Can't Stop the Music (1980),Comedy|Musical,3.0,Happy,Neutral,High,Friends,Any,English,Hollywood
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,3.33,Scared,Neutral,Hyper,Partner,Long (>120 min),English,Hollywood
4835,Coal Miner's Daughter (1980),Drama,3.5,Dreamy,Chill,Medium,Partner,Long (>120 min),Non-English,Hollywood
4836,"Competition, The (1980)",Drama|Romance,3.75,Dreamy,Chill,Low,Friends,Any,Non-English,Hollywood
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,4.0,Dreamy,Sad,Low,Friends,Long (>120 min),English,Hollywood
4844,Bandits (2001),Comedy|Crime|Romance,2.67,Happy,Neutral,Medium,Solo,Long (>120 min),English,Hollywood
4845,Corky Romano (2001),Comedy|Crime,1.33,Happy,Neutral,Medium,Solo,Any,Any,Hollywood
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,3.5,Happy,Neutral,High,Friends,Long (>120 min),English,Hollywood
4847,Fat Girl (À ma soeur!) (2001),Drama,3.0,Dreamy,Sad,Medium,Solo,Short (<90 min),Non-English,Hollywood
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,3.84,Dreamy,Chill,Medium,Solo,Long (>120 min),Non-English,Hollywood
4849,My First Mister (2001),Comedy|Drama,3.33,Happy,Happy,Medium,Friends,Short (<90 min),Any,Hollywood
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,3.38,Happy,Happy,High,Family,Short (<90 min),Non-English,Hollywood
4852,Bones (2001),Horror,1.67,Scared,Excited,High,Solo,Long (>120 min),Any,Hollywood
4855,Dirty Harry (1971),Action|Crime|Thriller,3.78,Thrilled,Happy,Hyper,Partner,Short (<90 min),Non-English,Hollywood
4857,Fiddler on the Roof (1971),Drama|Musical,3.81,Happy,Neutral,Medium,Friends,Any,Any,Hollywood
4860,Making the Grade (1984),Comedy,2.0,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
4862,Not Without My Daughter (1991),Drama,1.67,Dreamy,Sad,Medium,Solo,Long (>120 min),Any,Hollywood
4863,Female Trouble (1975),Comedy|Crime,3.25,Happy,Happy,Medium,Partner,Short (<90 min),Any,Hollywood
4864,Titanica (1992),Documentary|IMAX,2.5,Thoughtful,Sad,Exhausted,Friends,Any,English,Hollywood
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,3.65,Scared,Excited,Hyper,Solo,Long (>120 min),English,Hollywood
4866,"Last Castle, The (2001)",Action,2.81,Thrilled,Happy,Hyper,Friends,Any,Any,Hollywood
4867,Riding in Cars with Boys (2001),Comedy|Drama,3.1,Happy,Happy,Medium,Partner,Long (>120 min),Non-English,Hollywood
4871,Focus (2001),Drama,3.5,Dreamy,Sad,Low,Friends,Long (>120 min),English,Hollywood
4873,Waking Life (2001),Animation|Drama|Fantasy,3.68,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
